Id,DateTime,AlgorithmType,NQueens,Seed,MutationRate,FinalMutationRate,Generations,PopulationSize,Complexity,ElapsedTimeSeconds,StagnationCount,StagnationMutationThresholdHigh,StagnationMutationThresholdLow,Intersections,Failures
1,2025-03-19 19:36:55,Genetic,256,0,0.200,0.200,2,2000,85333.33,507.104,0,200,50,0,0
2,2025-03-19 19:38:00,Genetic,4,0,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
3,2025-03-19 19:38:00,Genetic,4,1,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
4,2025-03-19 19:38:00,Genetic,4,2,0.200,0.200,2,50,33.33,0.019,0,200,50,0,0
5,2025-03-19 19:38:01,Genetic,4,3,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
6,2025-03-19 19:38:01,Genetic,4,4,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
7,2025-03-19 19:38:01,Genetic,4,5,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
8,2025-03-19 19:38:01,Genetic,4,6,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
9,2025-03-19 19:38:02,Genetic,4,7,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
10,2025-03-19 19:38:02,Genetic,4,8,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
11,2025-03-19 19:38:02,Genetic,4,9,0.200,0.200,2,50,33.33,0.023,0,200,50,0,0
12,2025-03-19 19:38:03,Genetic,4,10,0.200,0.200,2,50,33.33,0.028,0,200,50,0,0
13,2025-03-19 19:38:03,Genetic,4,11,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
14,2025-03-19 19:38:04,Genetic,4,12,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
15,2025-03-19 19:38:04,Genetic,4,13,0.200,0.200,2,50,33.33,0.022,0,200,50,0,0
16,2025-03-19 19:38:04,Genetic,4,14,0.200,0.200,2,50,33.33,0.023,0,200,50,0,0
17,2025-03-19 19:38:05,Genetic,4,15,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
18,2025-03-19 19:38:05,Genetic,4,16,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
19,2025-03-19 19:38:05,Genetic,4,17,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
20,2025-03-19 19:38:06,Genetic,4,18,0.200,0.200,2,50,33.33,0.021,0,200,50,0,0
21,2025-03-19 19:38:06,Genetic,4,19,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
22,2025-03-19 19:38:06,Genetic,4,20,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
23,2025-03-19 19:38:06,Genetic,4,21,0.200,0.200,2,50,33.33,0.019,0,200,50,0,0
24,2025-03-19 19:38:07,Genetic,4,22,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
25,2025-03-19 19:38:07,Genetic,4,23,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
26,2025-03-19 19:38:07,Genetic,4,24,0.200,0.200,2,50,33.33,0.019,0,200,50,0,0
27,2025-03-19 19:38:08,Genetic,4,25,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
28,2025-03-19 19:38:08,Genetic,4,26,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
29,2025-03-19 19:38:08,Genetic,4,27,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
30,2025-03-19 19:38:09,Genetic,4,28,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
31,2025-03-19 19:38:09,Genetic,4,29,0.200,0.200,2,50,33.33,0.029,0,200,50,0,0
32,2025-03-19 19:38:09,Genetic,4,30,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
33,2025-03-19 19:38:10,Genetic,4,31,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
34,2025-03-19 19:38:10,Genetic,4,32,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
35,2025-03-19 19:38:10,Genetic,4,33,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
36,2025-03-19 19:38:11,Genetic,4,34,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
37,2025-03-19 19:38:11,Genetic,4,35,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
38,2025-03-19 19:38:11,Genetic,4,36,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
39,2025-03-19 19:38:12,Genetic,4,37,0.200,0.200,2,50,33.33,0.031,0,200,50,0,0
40,2025-03-19 19:38:12,Genetic,4,38,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
41,2025-03-19 19:38:12,Genetic,4,39,0.200,0.200,2,50,33.33,0.023,0,200,50,0,0
42,2025-03-19 19:38:13,Genetic,4,40,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
43,2025-03-19 19:38:13,Genetic,4,41,0.200,0.200,2,50,33.33,0.025,0,200,50,0,0
44,2025-03-19 19:38:13,Genetic,4,42,0.200,0.200,2,50,33.33,0.019,0,200,50,0,0
45,2025-03-19 19:38:14,Genetic,4,43,0.200,0.200,2,50,33.33,0.025,0,200,50,0,0
46,2025-03-19 19:38:14,Genetic,4,44,0.200,0.200,2,50,33.33,0.025,0,200,50,0,0
47,2025-03-19 19:38:14,Genetic,4,45,0.200,0.200,2,50,33.33,0.022,0,200,50,0,0
48,2025-03-19 19:38:15,Genetic,4,46,0.200,0.200,2,50,33.33,0.024,0,200,50,0,0
49,2025-03-19 19:38:15,Genetic,4,47,0.200,0.200,2,50,33.33,0.024,0,200,50,0,0
50,2025-03-19 19:38:16,Genetic,4,48,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
51,2025-03-19 19:38:16,Genetic,4,49,0.200,0.200,2,50,33.33,0.023,0,200,50,0,0
52,2025-03-19 19:38:16,Genetic,4,50,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
53,2025-03-19 19:38:17,Genetic,4,51,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
54,2025-03-19 19:38:17,Genetic,4,52,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
55,2025-03-19 19:38:17,Genetic,4,53,0.200,0.200,2,50,33.33,0.025,0,200,50,0,0
56,2025-03-19 19:38:18,Genetic,4,54,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
57,2025-03-19 19:38:18,Genetic,4,55,0.200,0.200,2,50,33.33,0.031,0,200,50,0,0
58,2025-03-19 19:38:19,Genetic,4,56,0.200,0.200,2,50,33.33,0.026,0,200,50,0,0
59,2025-03-19 19:38:19,Genetic,4,57,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
60,2025-03-19 19:38:19,Genetic,4,58,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
61,2025-03-19 19:38:20,Genetic,4,59,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
62,2025-03-19 19:38:20,Genetic,4,60,0.200,0.200,2,50,33.33,0.022,0,200,50,0,0
63,2025-03-19 19:38:20,Genetic,4,61,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
64,2025-03-19 19:38:20,Genetic,4,62,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
65,2025-03-19 19:38:21,Genetic,4,63,0.200,0.200,2,50,33.33,0.022,0,200,50,0,0
66,2025-03-19 19:38:21,Genetic,4,64,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
67,2025-03-19 19:38:21,Genetic,4,65,0.200,0.200,2,50,33.33,0.022,0,200,50,0,0
68,2025-03-19 19:38:22,Genetic,4,66,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
69,2025-03-19 19:38:22,Genetic,4,67,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
70,2025-03-19 19:38:22,Genetic,4,68,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
71,2025-03-19 19:38:23,Genetic,4,69,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
72,2025-03-19 19:38:23,Genetic,4,70,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
73,2025-03-19 19:38:23,Genetic,4,71,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
74,2025-03-19 19:38:24,Genetic,4,72,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
75,2025-03-19 19:38:24,Genetic,4,73,0.200,0.200,2,50,33.33,0.027,0,200,50,0,0
76,2025-03-19 19:38:24,Genetic,4,74,0.200,0.200,2,50,33.33,0.023,0,200,50,0,0
77,2025-03-19 19:38:25,Genetic,4,75,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
78,2025-03-19 19:38:25,Genetic,4,76,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
79,2025-03-19 19:38:25,Genetic,4,77,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
80,2025-03-19 19:38:25,Genetic,4,78,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
81,2025-03-19 19:38:26,Genetic,4,79,0.200,0.200,2,50,33.33,0.018,0,200,50,0,0
82,2025-03-19 19:38:26,Genetic,4,80,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
83,2025-03-19 19:38:27,Genetic,4,81,0.200,0.200,2,50,33.33,0.021,0,200,50,0,0
84,2025-03-19 19:38:27,Genetic,4,82,0.200,0.200,2,50,33.33,0.028,0,200,50,0,0
85,2025-03-19 19:38:27,Genetic,4,83,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
86,2025-03-19 19:38:28,Genetic,4,84,0.200,0.200,2,50,33.33,0.022,0,200,50,0,0
87,2025-03-19 19:38:28,Genetic,4,85,0.200,0.200,2,50,33.33,0.024,0,200,50,0,0
88,2025-03-19 19:38:28,Genetic,4,86,0.200,0.200,2,50,33.33,0.019,0,200,50,0,0
89,2025-03-19 19:38:29,Genetic,4,87,0.200,0.200,2,50,33.33,0.019,0,200,50,0,0
90,2025-03-19 19:38:29,Genetic,4,88,0.200,0.200,2,50,33.33,0.031,0,200,50,0,0
91,2025-03-19 19:38:29,Genetic,4,89,0.200,0.200,2,50,33.33,0.021,0,200,50,0,0
92,2025-03-19 19:38:30,Genetic,4,90,0.200,0.200,2,50,33.33,0.020,0,200,50,0,0
93,2025-03-19 19:38:30,Genetic,4,91,0.200,0.200,2,50,33.33,0.025,0,200,50,0,0
94,2025-03-19 19:38:31,Genetic,4,92,0.200,0.200,2,50,33.33,0.022,0,200,50,0,0
95,2025-03-19 19:38:31,Genetic,4,93,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
96,2025-03-19 19:38:31,Genetic,4,94,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
97,2025-03-19 19:38:32,Genetic,4,95,0.200,0.200,2,50,33.33,0.019,0,200,50,0,0
98,2025-03-19 19:38:32,Genetic,4,96,0.200,0.200,2,50,33.33,0.017,0,200,50,0,0
99,2025-03-19 19:38:32,Genetic,4,97,0.200,0.200,2,50,33.33,0.023,0,200,50,0,0
100,2025-03-19 19:38:33,Genetic,4,98,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
101,2025-03-19 19:38:33,Genetic,4,99,0.200,0.200,2,50,33.33,0.016,0,200,50,0,0
102,2025-03-19 19:38:33,Tournament,4,0,0.000,0.000,5,20,400.00,0.003,4,0,0,0,0
103,2025-03-19 19:38:34,Tournament,4,1,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
104,2025-03-19 19:38:34,Tournament,4,2,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
105,2025-03-19 19:38:34,Tournament,4,3,0.000,0.000,5,20,400.00,0.003,4,0,0,0,0
106,2025-03-19 19:38:35,Tournament,4,4,0.000,0.000,5,20,400.00,0.004,4,0,0,0,0
107,2025-03-19 19:38:35,Tournament,4,5,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
108,2025-03-19 19:38:35,Tournament,4,6,0.000,0.000,1,20,80.00,0.001,0,0,0,0,0
109,2025-03-19 19:38:36,Tournament,4,7,0.000,0.000,2,20,160.00,0.005,1,0,0,0,0
110,2025-03-19 19:38:36,Tournament,4,8,0.000,0.000,4,20,320.00,0.007,3,0,0,0,0
111,2025-03-19 19:38:37,Tournament,4,9,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
112,2025-03-19 19:38:37,Tournament,4,10,0.000,0.000,2,20,160.00,0.005,1,0,0,0,0
113,2025-03-19 19:38:37,Tournament,4,11,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
114,2025-03-19 19:38:38,Tournament,4,12,0.000,0.000,3,20,240.00,0.005,2,0,0,0,0
115,2025-03-19 19:38:38,Tournament,4,13,0.000,0.000,4,20,320.00,0.004,3,0,0,1,1
116,2025-03-19 19:38:39,Tournament,4,14,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
117,2025-03-19 19:38:39,Tournament,4,15,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
118,2025-03-19 19:38:39,Tournament,4,16,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
119,2025-03-19 19:38:39,Tournament,4,17,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
120,2025-03-19 19:38:40,Tournament,4,18,0.000,0.000,4,20,320.00,0.006,3,0,0,0,0
121,2025-03-19 19:38:40,Tournament,4,19,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
122,2025-03-19 19:38:40,Tournament,4,20,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
123,2025-03-19 19:38:40,Tournament,4,21,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
124,2025-03-19 19:38:41,Tournament,4,22,0.000,0.000,1,20,80.00,0.001,0,0,0,0,0
125,2025-03-19 19:38:41,Tournament,4,23,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
126,2025-03-19 19:38:41,Tournament,4,24,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
127,2025-03-19 19:38:42,Tournament,4,25,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
128,2025-03-19 19:38:42,Tournament,4,26,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
129,2025-03-19 19:38:42,Tournament,4,27,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
130,2025-03-19 19:38:42,Tournament,4,28,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
131,2025-03-19 19:38:43,Tournament,4,29,0.000,0.000,4,20,320.00,0.004,3,0,0,1,1
132,2025-03-19 19:38:43,Tournament,4,30,0.000,0.000,4,20,320.00,0.004,3,0,0,1,1
133,2025-03-19 19:38:43,Tournament,4,31,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
134,2025-03-19 19:38:44,Tournament,4,32,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
135,2025-03-19 19:38:44,Tournament,4,33,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
136,2025-03-19 19:38:44,Tournament,4,34,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
137,2025-03-19 19:38:44,Tournament,4,35,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
138,2025-03-19 19:38:45,Tournament,4,36,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
139,2025-03-19 19:38:45,Tournament,4,37,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
140,2025-03-19 19:38:45,Tournament,4,38,0.000,0.000,1,20,80.00,0.001,0,0,0,0,0
141,2025-03-19 19:38:46,Tournament,4,39,0.000,0.000,3,20,240.00,0.003,2,0,0,1,1
142,2025-03-19 19:38:46,Tournament,4,40,0.000,0.000,2,20,160.00,0.004,1,0,0,0,0
143,2025-03-19 19:38:46,Tournament,4,41,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
144,2025-03-19 19:38:47,Tournament,4,42,0.000,0.000,3,20,240.00,0.004,2,0,0,0,0
145,2025-03-19 19:38:47,Tournament,4,43,0.000,0.000,3,20,240.00,0.005,2,0,0,1,1
146,2025-03-19 19:38:47,Tournament,4,44,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
147,2025-03-19 19:38:47,Tournament,4,45,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
148,2025-03-19 19:38:48,Tournament,4,46,0.000,0.000,1,20,80.00,0.001,0,0,0,0,0
149,2025-03-19 19:38:48,Tournament,4,47,0.000,0.000,3,20,240.00,0.004,2,0,0,0,0
150,2025-03-19 19:38:48,Tournament,4,48,0.000,0.000,1,20,80.00,0.001,0,0,0,0,0
151,2025-03-19 19:38:49,Tournament,4,49,0.000,0.000,3,20,240.00,0.004,2,0,0,0,0
152,2025-03-19 19:38:49,Tournament,4,50,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
153,2025-03-19 19:38:49,Tournament,4,51,0.000,0.000,3,20,240.00,0.005,2,0,0,0,0
154,2025-03-19 19:38:50,Tournament,4,52,0.000,0.000,5,20,400.00,0.006,4,0,0,0,0
155,2025-03-19 19:38:50,Tournament,4,53,0.000,0.000,5,20,400.00,0.003,4,0,0,0,0
156,2025-03-19 19:38:50,Tournament,4,54,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
157,2025-03-19 19:38:50,Tournament,4,55,0.000,0.000,5,20,400.00,0.003,4,0,0,0,0
158,2025-03-19 19:38:51,Tournament,4,56,0.000,0.000,7,20,560.00,0.003,6,0,0,0,0
159,2025-03-19 19:38:51,Tournament,4,57,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
160,2025-03-19 19:38:51,Tournament,4,58,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
161,2025-03-19 19:38:52,Tournament,4,59,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
162,2025-03-19 19:38:52,Tournament,4,60,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
163,2025-03-19 19:38:52,Tournament,4,61,0.000,0.000,2,20,160.00,0.003,1,0,0,1,1
164,2025-03-19 19:38:53,Tournament,4,62,0.000,0.000,4,20,320.00,0.003,3,0,0,1,1
165,2025-03-19 19:38:53,Tournament,4,63,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
166,2025-03-19 19:38:53,Tournament,4,64,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
167,2025-03-19 19:38:53,Tournament,4,65,0.000,0.000,3,20,240.00,0.004,2,0,0,0,0
168,2025-03-19 19:38:54,Tournament,4,66,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
169,2025-03-19 19:38:54,Tournament,4,67,0.000,0.000,3,20,240.00,0.004,2,0,0,0,0
170,2025-03-19 19:38:54,Tournament,4,68,0.000,0.000,6,20,480.00,0.003,5,0,0,0,0
171,2025-03-19 19:38:55,Tournament,4,69,0.000,0.000,1,20,80.00,0.001,0,0,0,0,0
172,2025-03-19 19:38:55,Tournament,4,70,0.000,0.000,6,20,480.00,0.004,5,0,0,0,0
173,2025-03-19 19:38:55,Tournament,4,71,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
174,2025-03-19 19:38:55,Tournament,4,72,0.000,0.000,1,20,80.00,0.001,0,0,0,0,0
175,2025-03-19 19:38:56,Tournament,4,73,0.000,0.000,5,20,400.00,0.005,4,0,0,0,0
176,2025-03-19 19:38:56,Tournament,4,74,0.000,0.000,4,20,320.00,0.004,3,0,0,1,1
177,2025-03-19 19:38:56,Tournament,4,75,0.000,0.000,4,20,320.00,0.004,3,0,0,1,1
178,2025-03-19 19:38:57,Tournament,4,76,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
179,2025-03-19 19:38:57,Tournament,4,77,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
180,2025-03-19 19:38:57,Tournament,4,78,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
181,2025-03-19 19:38:58,Tournament,4,79,0.000,0.000,2,20,160.00,0.004,1,0,0,0,0
182,2025-03-19 19:38:58,Tournament,4,80,0.000,0.000,5,20,400.00,0.003,4,0,0,0,0
183,2025-03-19 19:38:58,Tournament,4,81,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
184,2025-03-19 19:38:58,Tournament,4,82,0.000,0.000,4,20,320.00,0.003,3,0,0,1,1
185,2025-03-19 19:38:59,Tournament,4,83,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
186,2025-03-19 19:38:59,Tournament,4,84,0.000,0.000,4,20,320.00,0.003,3,0,0,1,1
187,2025-03-19 19:38:59,Tournament,4,85,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
188,2025-03-19 19:39:00,Tournament,4,86,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
189,2025-03-19 19:39:00,Tournament,4,87,0.000,0.000,5,20,400.00,0.004,4,0,0,1,1
190,2025-03-19 19:39:00,Tournament,4,88,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
191,2025-03-19 19:39:01,Tournament,4,89,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
192,2025-03-19 19:39:01,Tournament,4,90,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
193,2025-03-19 19:39:01,Tournament,4,91,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
194,2025-03-19 19:39:01,Tournament,4,92,0.000,0.000,4,20,320.00,0.003,3,0,0,0,0
195,2025-03-19 19:39:02,Tournament,4,93,0.000,0.000,3,20,240.00,0.003,2,0,0,0,0
196,2025-03-19 19:39:02,Tournament,4,94,0.000,0.000,4,20,320.00,0.004,3,0,0,0,0
197,2025-03-19 19:39:02,Tournament,4,95,0.000,0.000,3,20,240.00,0.003,2,0,0,1,1
198,2025-03-19 19:39:03,Tournament,4,96,0.000,0.000,5,20,400.00,0.003,4,0,0,1,1
199,2025-03-19 19:39:03,Tournament,4,97,0.000,0.000,3,20,240.00,0.004,2,0,0,0,0
200,2025-03-19 19:39:03,Tournament,4,98,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
201,2025-03-19 19:39:03,Tournament,4,99,0.000,0.000,2,20,160.00,0.003,1,0,0,0,0
202,2025-03-19 19:39:04,Genetic,6,0,0.200,0.200,2,60,60.00,0.024,0,200,50,0,0
203,2025-03-19 19:39:04,Genetic,6,1,0.200,0.200,2,60,60.00,0.023,0,200,50,0,0
204,2025-03-19 19:39:04,Genetic,6,2,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
205,2025-03-19 19:39:05,Genetic,6,3,0.200,0.200,2,60,60.00,0.032,0,200,50,0,0
206,2025-03-19 19:39:05,Genetic,6,4,0.200,0.200,2,60,60.00,0.032,0,200,50,0,0
207,2025-03-19 19:39:06,Genetic,6,5,0.200,0.200,2,60,60.00,0.021,0,200,50,0,0
208,2025-03-19 19:39:06,Genetic,6,6,0.200,0.200,2,60,60.00,0.035,0,200,50,0,0
209,2025-03-19 19:39:06,Genetic,6,7,0.200,0.200,2,60,60.00,0.027,0,200,50,0,0
210,2025-03-19 19:39:07,Genetic,6,8,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
211,2025-03-19 19:39:07,Genetic,6,9,0.200,0.200,2,60,60.00,0.017,0,200,50,0,0
212,2025-03-19 19:39:07,Genetic,6,10,0.200,0.200,2,60,60.00,0.024,0,200,50,0,0
213,2025-03-19 19:39:08,Genetic,6,11,0.200,0.200,2,60,60.00,0.027,0,200,50,0,0
214,2025-03-19 19:39:08,Genetic,6,12,0.200,0.200,2,60,60.00,0.022,0,200,50,0,0
215,2025-03-19 19:39:09,Genetic,6,13,0.200,0.200,2,60,60.00,0.138,0,200,50,0,0
216,2025-03-19 19:39:09,Genetic,6,14,0.200,0.200,2,60,60.00,0.017,0,200,50,0,0
217,2025-03-19 19:39:09,Genetic,6,15,0.200,0.200,2,60,60.00,0.017,0,200,50,0,0
218,2025-03-19 19:39:10,Genetic,6,16,0.200,0.200,2,60,60.00,0.021,0,200,50,0,0
219,2025-03-19 19:39:10,Genetic,6,17,0.200,0.200,2,60,60.00,0.021,0,200,50,0,0
220,2025-03-19 19:39:10,Genetic,6,18,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
221,2025-03-19 19:39:11,Genetic,6,19,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
222,2025-03-19 19:39:11,Genetic,6,20,0.200,0.200,2,60,60.00,0.025,0,200,50,0,0
223,2025-03-19 19:39:11,Genetic,6,21,0.200,0.200,2,60,60.00,0.021,0,200,50,0,0
224,2025-03-19 19:39:12,Genetic,6,22,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
225,2025-03-19 19:39:12,Genetic,6,23,0.200,0.200,2,60,60.00,0.033,0,200,50,0,0
226,2025-03-19 19:39:12,Genetic,6,24,0.200,0.200,2,60,60.00,0.028,0,200,50,0,0
227,2025-03-19 19:39:13,Genetic,6,25,0.200,0.200,2,60,60.00,0.024,0,200,50,0,0
228,2025-03-19 19:39:13,Genetic,6,26,0.200,0.200,2,60,60.00,0.023,0,200,50,0,0
229,2025-03-19 19:39:14,Genetic,6,27,0.200,0.200,2,60,60.00,0.036,0,200,50,0,0
230,2025-03-19 19:39:14,Genetic,6,28,0.200,0.200,2,60,60.00,0.027,0,200,50,0,0
231,2025-03-19 19:39:15,Genetic,6,29,0.200,0.200,2,60,60.00,0.031,0,200,50,0,0
232,2025-03-19 19:39:15,Genetic,6,30,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
233,2025-03-19 19:39:15,Genetic,6,31,0.200,0.200,2,60,60.00,0.017,0,200,50,0,0
234,2025-03-19 19:39:16,Genetic,6,32,0.200,0.200,2,60,60.00,0.021,0,200,50,0,0
235,2025-03-19 19:39:16,Genetic,6,33,0.200,0.200,2,60,60.00,0.019,0,200,50,0,0
236,2025-03-19 19:39:17,Genetic,6,34,0.200,0.200,2,60,60.00,0.026,0,200,50,0,0
237,2025-03-19 19:39:17,Genetic,6,35,0.200,0.200,2,60,60.00,0.027,0,200,50,0,0
238,2025-03-19 19:39:17,Genetic,6,36,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
239,2025-03-19 19:39:18,Genetic,6,37,0.200,0.200,2,60,60.00,0.019,0,200,50,0,0
240,2025-03-19 19:39:18,Genetic,6,38,0.200,0.200,2,60,60.00,0.029,0,200,50,0,0
241,2025-03-19 19:39:18,Genetic,6,39,0.200,0.200,2,60,60.00,0.021,0,200,50,0,0
242,2025-03-19 19:39:19,Genetic,6,40,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
243,2025-03-19 19:39:19,Genetic,6,41,0.200,0.200,2,60,60.00,0.021,0,200,50,0,0
244,2025-03-19 19:39:19,Genetic,6,42,0.200,0.200,2,60,60.00,0.020,0,200,50,0,0
245,2025-03-19 19:39:20,Genetic,6,43,0.200,0.200,2,60,60.00,0.028,0,200,50,0,0
246,2025-03-19 19:39:20,Genetic,6,44,0.200,0.200,2,60,60.00,0.020,0,200,50,0,0
247,2025-03-19 19:39:20,Genetic,6,45,0.200,0.200,2,60,60.00,0.019,0,200,50,0,0
248,2025-03-19 19:39:21,Genetic,6,46,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
249,2025-03-19 19:39:21,Genetic,6,47,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
250,2025-03-19 19:39:21,Genetic,6,48,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
251,2025-03-19 19:39:22,Genetic,6,49,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
252,2025-03-19 19:39:22,Genetic,6,50,0.200,0.200,2,60,60.00,0.019,0,200,50,0,0
253,2025-03-19 19:39:22,Genetic,6,51,0.200,0.200,2,60,60.00,0.017,0,200,50,0,0
254,2025-03-19 19:39:23,Genetic,6,52,0.200,0.200,2,60,60.00,0.029,0,200,50,0,0
255,2025-03-19 19:39:23,Genetic,6,53,0.200,0.200,2,60,60.00,0.025,0,200,50,0,0
256,2025-03-19 19:39:24,Genetic,6,54,0.200,0.200,2,60,60.00,0.018,0,200,50,0,0
257,2025-03-19 19:39:24,Genetic,6,55,0.200,0.200,2,60,60.00,0.020,0,200,50,0,0
